"Cgate Voltage","Cgate Int. Voltage","Cgate Current","Fgate Intg Charge","Fgate Int. Voltage","Fgate Current","Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
3.5000000000e+00,3.5000000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.5175902880e+00,-9.1548269200e-16,0.0000000000e+00,0.0000000000e+00,3.0538121050e-16,1.0000000000e+00,1.0000000000e+00,6.8219506550e-16,0.0000000000e+00,0.0000000000e+00,-7.2036278060e-17
3.5500000000e+00,3.5500000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.4955250620e+00,-8.2809951630e-16,0.0000000000e+00,0.0000000000e+00,2.7609139870e-16,1.0000000000e+00,1.0000000000e+00,6.1789202640e-16,0.0000000000e+00,0.0000000000e+00,-6.5831142710e-17
3.6000000000e+00,3.6000000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.4734590020e+00,-7.4855464770e-16,0.0000000000e+00,0.0000000000e+00,2.4942865520e-16,1.0000000000e+00,1.0000000000e+00,5.5935415080e-16,0.0000000000e+00,0.0000000000e+00,-6.0176830260e-17
3.6500000000e+00,3.6500000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.4513920980e+00,-6.7619205380e-16,0.0000000000e+00,0.0000000000e+00,2.2517613340e-16,1.0000000000e+00,1.0000000000e+00,5.0609989800e-16,0.0000000000e+00,0.0000000000e+00,-5.5039510970e-17
3.7000000000e+00,3.7000000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.4293243450e+00,-6.1040647020e-16,0.0000000000e+00,0.0000000000e+00,2.0313141960e-16,1.0000000000e+00,1.0000000000e+00,4.5768574490e-16,0.0000000000e+00,0.0000000000e+00,-5.0371344290e-17
3.7500000000e+00,3.7500000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.4072557320e+00,-5.5063981030e-16,0.0000000000e+00,0.0000000000e+00,1.8310834140e-16,1.0000000000e+00,1.0000000000e+00,4.1370168010e-16,0.0000000000e+00,0.0000000000e+00,-4.6133522390e-17
3.8000000000e+00,3.8000000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.3851862540e+00,-4.9637780510e-16,0.0000000000e+00,0.0000000000e+00,1.6492921330e-16,1.0000000000e+00,1.0000000000e+00,3.7385601240e-16,0.0000000000e+00,0.0000000000e+00,-4.2375249980e-17
3.8500000000e+00,3.8500000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.3631159010e+00,-4.4714685650e-16,0.0000000000e+00,0.0000000000e+00,1.4844221720e-16,1.0000000000e+00,1.0000000000e+00,3.3753503190e-16,0.0000000000e+00,0.0000000000e+00,-3.8798397940e-17
3.9000000000e+00,3.9000000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.3410446650e+00,-4.0251109490e-16,0.0000000000e+00,0.0000000000e+00,1.3349372720e-16,1.0000000000e+00,1.0000000000e+00,3.0468675660e-16,0.0000000000e+00,0.0000000000e+00,-3.5640894880e-17
3.9500000000e+00,3.9500000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.3189725390e+00,-3.6206962850e-16,0.0000000000e+00,0.0000000000e+00,1.1995078180e-16,1.0000000000e+00,1.0000000000e+00,2.7492222960e-16,0.0000000000e+00,0.0000000000e+00,-3.2778046670e-17
