Transient time,Fgate Intg Charge,,Transient time,Fgate Intg Charge,,Transient time,Fgate Intg Charge,,Transient time,Fgate Intg Charge,,Transient time,Fgate Intg Charge
6.11E-03,-7.89E-17,,1.19E-02,-1.75E-16,,8.79E-03,-2.59E-16,,7.94E-03,-3.40E-16,,4.10E-03,-4.12E-16
6.11E-03,-7.89E-17,,1.20E-02,-1.75E-16,,8.85E-03,-2.59E-16,,7.98E-03,-3.40E-16,,4.12E-03,-4.12E-16
6.12E-03,-7.89E-17,,1.21E-02,-1.75E-16,,8.92E-03,-2.59E-16,,8.02E-03,-3.40E-16,,4.13E-03,-4.12E-16
6.14E-03,-7.90E-17,,1.22E-02,-1.76E-16,,8.99E-03,-2.59E-16,,8.06E-03,-3.40E-16,,4.14E-03,-4.12E-16
6.17E-03,-7.91E-17,,1.23E-02,-1.76E-16,,9.06E-03,-2.59E-16,,8.10E-03,-3.40E-16,,4.15E-03,-4.12E-16
6.18E-03,-7.91E-17,,1.23E-02,-1.76E-16,,9.12E-03,-2.59E-16,,8.14E-03,-3.40E-16,,4.17E-03,-4.12E-16
6.19E-03,-7.91E-17,,1.24E-02,-1.76E-16,,9.18E-03,-2.59E-16,,8.17E-03,-3.40E-16,,4.18E-03,-4.12E-16
6.21E-03,-7.92E-17,,1.25E-02,-1.76E-16,,9.27E-03,-2.59E-16,,8.21E-03,-3.40E-16,,4.19E-03,-4.12E-16
6.22E-03,-7.92E-17,,1.25E-02,-1.76E-16,,9.35E-03,-2.59E-16,,8.25E-03,-3.40E-16,,4.20E-03,-4.12E-16
6.23E-03,-7.92E-17,,1.27E-02,-1.76E-16,,9.41E-03,-2.59E-16,,8.29E-03,-3.40E-16,,4.22E-03,-4.12E-16
6.24E-03,-7.93E-17,,1.27E-02,-1.76E-16,,9.48E-03,-2.59E-16,,8.33E-03,-3.41E-16,,4.23E-03,-4.13E-16
6.27E-03,-7.93E-17,,1.28E-02,-1.76E-16,,9.56E-03,-2.59E-16,,8.36E-03,-3.41E-16,,4.24E-03,-4.13E-16
6.29E-03,-7.94E-17,,1.29E-02,-1.76E-16,,9.65E-03,-2.59E-16,,8.40E-03,-3.41E-16,,4.25E-03,-4.13E-16
6.30E-03,-7.94E-17,,1.30E-02,-1.76E-16,,9.72E-03,-2.59E-16,,8.44E-03,-3.41E-16,,4.26E-03,-4.13E-16
6.32E-03,-7.94E-17,,1.31E-02,-1.76E-16,,9.79E-03,-2.60E-16,,8.47E-03,-3.41E-16,,4.27E-03,-4.13E-16
6.36E-03,-7.95E-17,,1.31E-02,-1.76E-16,,9.87E-03,-2.60E-16,,8.51E-03,-3.41E-16,,4.28E-03,-4.13E-16
6.37E-03,-7.96E-17,,1.32E-02,-1.76E-16,,9.96E-03,-2.60E-16,,8.54E-03,-3.41E-16,,4.30E-03,-4.13E-16
6.38E-03,-7.96E-17,,1.33E-02,-1.76E-16,,1.00E-02,-2.60E-16,,8.58E-03,-3.41E-16,,4.31E-03,-4.13E-16
6.39E-03,-7.96E-17,,1.34E-02,-1.76E-16,,1.01E-02,-2.60E-16,,8.61E-03,-3.41E-16,,4.32E-03,-4.13E-16
6.39E-03,-7.96E-17,,1.35E-02,-1.76E-16,,1.02E-02,-2.60E-16,,8.64E-03,-3.41E-16,,4.33E-03,-4.13E-16
6.40E-03,-7.97E-17,,1.35E-02,-1.76E-16,,1.03E-02,-2.60E-16,,8.68E-03,-3.41E-16,,4.34E-03,-4.13E-16
6.41E-03,-7.97E-17,,1.36E-02,-1.76E-16,,1.04E-02,-2.60E-16,,8.71E-03,-3.41E-16,,4.35E-03,-4.13E-16
6.43E-03,-7.97E-17,,1.38E-02,-1.77E-16,,1.05E-02,-2.60E-16,,8.74E-03,-3.41E-16,,4.36E-03,-4.13E-16
6.43E-03,-7.97E-17,,1.38E-02,-1.77E-16,,1.05E-02,-2.60E-16,,8.77E-03,-3.42E-16,,4.37E-03,-4.14E-16
6.44E-03,-7.98E-17,,1.39E-02,-1.77E-16,,1.06E-02,-2.60E-16,,8.81E-03,-3.42E-16,,4.38E-03,-4.14E-16
6.45E-03,-7.98E-17,,1.40E-02,-1.77E-16,,1.07E-02,-2.60E-16,,8.84E-03,-3.42E-16,,4.39E-03,-4.14E-16
6.46E-03,-7.98E-17,,1.41E-02,-1.77E-16,,1.08E-02,-2.60E-16,,8.87E-03,-3.42E-16,,4.40E-03,-4.14E-16
6.48E-03,-7.98E-17,,1.42E-02,-1.77E-16,,1.09E-02,-2.60E-16,,8.90E-03,-3.42E-16,,4.41E-03,-4.14E-16
6.49E-03,-7.99E-17,,1.42E-02,-1.77E-16,,1.10E-02,-2.60E-16,,8.93E-03,-3.42E-16,,4.42E-03,-4.14E-16
6.50E-03,-7.99E-17,,1.43E-02,-1.77E-16,,1.11E-02,-2.60E-16,,8.96E-03,-3.42E-16,,4.43E-03,-4.14E-16
6.51E-03,-7.99E-17,,1.45E-02,-1.77E-16,,1.12E-02,-2.60E-16,,8.99E-03,-3.42E-16,,4.44E-03,-4.14E-16
6.53E-03,-8.00E-17,,1.46E-02,-1.77E-16,,1.13E-02,-2.60E-16,,9.02E-03,-3.42E-16,,4.45E-03,-4.14E-16
6.57E-03,-8.01E-17,,1.46E-02,-1.77E-16,,1.14E-02,-2.60E-16,,9.05E-03,-3.42E-16,,4.46E-03,-4.14E-16
6.58E-03,-8.01E-17,,1.47E-02,-1.77E-16,,1.15E-02,-2.61E-16,,9.07E-03,-3.42E-16,,4.47E-03,-4.14E-16
6.59E-03,-8.01E-17,,1.48E-02,-1.77E-16,,1.16E-02,-2.61E-16,,9.10E-03,-3.42E-16,,4.48E-03,-4.15E-16
6.60E-03,-8.01E-17,,1.49E-02,-1.77E-16,,1.17E-02,-2.61E-16,,9.13E-03,-3.42E-16,,4.49E-03,-4.15E-16
6.61E-03,-8.02E-17,,1.50E-02,-1.77E-16,,1.17E-02,-2.61E-16,,9.16E-03,-3.43E-16,,4.50E-03,-4.15E-16
6.62E-03,-8.02E-17,,1.51E-02,-1.77E-16,,1.19E-02,-2.61E-16,,9.18E-03,-3.43E-16,,4.51E-03,-4.15E-16
6.63E-03,-8.02E-17,,1.52E-02,-1.77E-16,,1.20E-02,-2.61E-16,,9.21E-03,-3.43E-16,,4.52E-03,-4.15E-16
6.64E-03,-8.02E-17,,1.53E-02,-1.77E-16,,1.21E-02,-2.61E-16,,9.24E-03,-3.43E-16,,4.53E-03,-4.15E-16
6.65E-03,-8.03E-17,,1.54E-02,-1.77E-16,,1.22E-02,-2.61E-16,,9.26E-03,-3.43E-16,,4.54E-03,-4.15E-16
6.67E-03,-8.03E-17,,1.54E-02,-1.77E-16,,1.23E-02,-2.61E-16,,9.29E-03,-3.43E-16,,4.55E-03,-4.15E-16
6.68E-03,-8.03E-17,,1.56E-02,-1.77E-16,,1.24E-02,-2.61E-16,,9.31E-03,-3.43E-16,,4.56E-03,-4.15E-16
6.70E-03,-8.04E-17,,1.57E-02,-1.78E-16,,1.25E-02,-2.61E-16,,9.34E-03,-3.43E-16,,4.57E-03,-4.16E-16
6.73E-03,-8.05E-17,,1.58E-02,-1.78E-16,,1.26E-02,-2.61E-16,,9.36E-03,-3.43E-16,,4.58E-03,-4.16E-16
6.79E-03,-8.06E-17,,1.58E-02,-1.78E-16,,1.27E-02,-2.61E-16,,9.39E-03,-3.43E-16,,4.59E-03,-4.16E-16
6.82E-03,-8.07E-17,,1.59E-02,-1.78E-16,,1.28E-02,-2.61E-16,,9.41E-03,-3.43E-16,,4.60E-03,-4.16E-16
6.84E-03,-8.07E-17,,1.60E-02,-1.78E-16,,1.29E-02,-2.61E-16,,9.43E-03,-3.43E-16,,4.61E-03,-4.16E-16
6.86E-03,-8.07E-17,,1.61E-02,-1.78E-16,,1.30E-02,-2.61E-16,,9.46E-03,-3.44E-16,,4.62E-03,-4.16E-16
6.88E-03,-8.08E-17,,1.62E-02,-1.78E-16,,1.31E-02,-2.61E-16,,9.48E-03,-3.44E-16,,4.63E-03,-4.16E-16
6.92E-03,-8.09E-17,,1.63E-02,-1.78E-16,,1.33E-02,-2.61E-16,,9.50E-03,-3.44E-16,,4.64E-03,-4.17E-16
6.97E-03,-8.10E-17,,1.64E-02,-1.78E-16,,1.34E-02,-2.61E-16,,9.52E-03,-3.44E-16,,4.65E-03,-4.17E-16
6.98E-03,-8.10E-17,,1.65E-02,-1.78E-16,,1.35E-02,-2.62E-16,,9.54E-03,-3.44E-16,,4.66E-03,-4.17E-16
6.99E-03,-8.10E-17,,1.66E-02,-1.78E-16,,1.36E-02,-2.62E-16,,9.57E-03,-3.44E-16,,4.67E-03,-4.17E-16
7.01E-03,-8.11E-17,,1.67E-02,-1.78E-16,,1.37E-02,-2.62E-16,,9.59E-03,-3.44E-16,,4.68E-03,-4.17E-16
7.03E-03,-8.11E-17,,1.68E-02,-1.78E-16,,1.39E-02,-2.62E-16,,9.61E-03,-3.44E-16,,4.69E-03,-4.17E-16
7.04E-03,-8.11E-17,,1.69E-02,-1.78E-16,,1.39E-02,-2.62E-16,,9.63E-03,-3.44E-16,,4.70E-03,-4.18E-16
7.05E-03,-8.12E-17,,1.70E-02,-1.78E-16,,1.40E-02,-2.62E-16,,9.65E-03,-3.44E-16,,4.71E-03,-4.18E-16
7.06E-03,-8.12E-17,,1.71E-02,-1.78E-16,,1.40E-02,-2.62E-16,,9.67E-03,-3.44E-16,,4.72E-03,-4.18E-16
7.08E-03,-8.12E-17,,1.71E-02,-1.78E-16,,1.41E-02,-2.62E-16,,9.69E-03,-3.45E-16,,4.73E-03,-4.18E-16
7.10E-03,-8.13E-17,,1.72E-02,-1.78E-16,,1.41E-02,-2.62E-16,,9.71E-03,-3.45E-16,,4.74E-03,-4.18E-16
7.11E-03,-8.13E-17,,1.72E-02,-1.78E-16,,1.42E-02,-2.62E-16,,9.73E-03,-3.45E-16,,4.75E-03,-4.19E-16
7.12E-03,-8.13E-17,,1.72E-02,-1.78E-16,,1.43E-02,-2.62E-16,,9.75E-03,-3.45E-16,,4.76E-03,-4.19E-16
7.13E-03,-8.13E-17,,1.72E-02,-1.78E-16,,1.44E-02,-2.62E-16,,9.77E-03,-3.45E-16,,4.77E-03,-4.19E-16
7.15E-03,-8.14E-17,,1.73E-02,-1.78E-16,,1.46E-02,-2.62E-16,,9.78E-03,-3.45E-16,,4.78E-03,-4.19E-16
7.15E-03,-8.14E-17,,1.74E-02,-1.78E-16,,1.47E-02,-2.62E-16,,9.80E-03,-3.45E-16,,4.79E-03,-4.20E-16
7.16E-03,-8.14E-17,,1.74E-02,-1.78E-16,,1.48E-02,-2.62E-16,,9.82E-03,-3.45E-16,,4.80E-03,-4.20E-16
7.18E-03,-8.14E-17,,1.75E-02,-1.78E-16,,1.50E-02,-2.62E-16,,9.84E-03,-3.45E-16,,4.81E-03,-4.20E-16
7.20E-03,-8.15E-17,,1.76E-02,-1.78E-16,,1.51E-02,-2.62E-16,,9.86E-03,-3.45E-16,,4.82E-03,-4.21E-16
7.23E-03,-8.15E-17,,1.76E-02,-1.78E-16,,1.53E-02,-2.62E-16,,9.87E-03,-3.45E-16,,4.83E-03,-4.21E-16
7.26E-03,-8.16E-17,,1.78E-02,-1.78E-16,,1.54E-02,-2.62E-16,,9.89E-03,-3.46E-16,,4.84E-03,-4.21E-16
7.27E-03,-8.16E-17,,1.79E-02,-1.78E-16,,1.55E-02,-2.62E-16,,9.91E-03,-3.46E-16,,4.85E-03,-4.22E-16
7.28E-03,-8.16E-17,,1.80E-02,-1.79E-16,,1.57E-02,-2.62E-16,,9.92E-03,-3.46E-16,,4.86E-03,-4.22E-16
7.30E-03,-8.17E-17,,1.81E-02,-1.79E-16,,1.58E-02,-2.62E-16,,9.94E-03,-3.46E-16,,4.87E-03,-4.23E-16
7.34E-03,-8.18E-17,,1.82E-02,-1.79E-16,,1.59E-02,-2.62E-16,,9.96E-03,-3.46E-16,,4.88E-03,-4.23E-16
7.38E-03,-8.18E-17,,1.83E-02,-1.79E-16,,1.61E-02,-2.63E-16,,9.97E-03,-3.46E-16,,4.89E-03,-4.24E-16
7.42E-03,-8.19E-17,,1.85E-02,-1.79E-16,,1.62E-02,-2.63E-16,,9.99E-03,-3.46E-16,,4.90E-03,-4.24E-16
7.43E-03,-8.19E-17,,1.86E-02,-1.79E-16,,1.64E-02,-2.63E-16,,1.00E-02,-3.46E-16,,4.91E-03,-4.25E-16
7.44E-03,-8.20E-17,,1.87E-02,-1.79E-16,,1.65E-02,-2.63E-16,,1.00E-02,-3.46E-16,,4.92E-03,-4.25E-16
7.45E-03,-8.20E-17,,1.88E-02,-1.79E-16,,1.67E-02,-2.63E-16,,1.00E-02,-3.46E-16,,4.93E-03,-4.26E-16
7.46E-03,-8.20E-17,,1.89E-02,-1.79E-16,,1.68E-02,-2.63E-16,,1.00E-02,-3.47E-16,,4.94E-03,-4.27E-16
7.48E-03,-8.20E-17,,1.91E-02,-1.79E-16,,1.70E-02,-2.63E-16,,1.01E-02,-3.47E-16,,4.95E-03,-4.27E-16
7.52E-03,-8.21E-17,,1.92E-02,-1.79E-16,,1.71E-02,-2.63E-16,,1.01E-02,-3.47E-16,,4.96E-03,-4.28E-16
7.56E-03,-8.22E-17,,1.93E-02,-1.79E-16,,1.73E-02,-2.63E-16,,1.01E-02,-3.47E-16,,4.97E-03,-4.29E-16
7.59E-03,-8.23E-17,,1.94E-02,-1.79E-16,,1.74E-02,-2.63E-16,,1.01E-02,-3.47E-16,,4.98E-03,-4.30E-16
7.60E-03,-8.23E-17,,1.96E-02,-1.79E-16,,1.76E-02,-2.63E-16,,1.01E-02,-3.47E-16,,5.00E-03,-4.32E-16
7.61E-03,-8.23E-17,,1.97E-02,-1.79E-16,,1.77E-02,-2.63E-16,,1.01E-02,-3.47E-16,,5.02E-03,-4.35E-16
7.62E-03,-8.23E-17,,1.98E-02,-1.79E-16,,1.79E-02,-2.63E-16,,1.01E-02,-3.47E-16,,5.03E-03,-4.36E-16
7.63E-03,-8.23E-17,,1.99E-02,-1.79E-16,,1.81E-02,-2.63E-16,,1.02E-02,-3.47E-16,,5.04E-03,-4.38E-16
7.65E-03,-8.24E-17,,2.01E-02,-1.79E-16,,1.82E-02,-2.63E-16,,1.02E-02,-3.47E-16,,5.06E-03,-4.41E-16
7.67E-03,-8.24E-17,,2.02E-02,-1.79E-16,,1.84E-02,-2.63E-16,,1.02E-02,-3.48E-16,,5.07E-03,-4.43E-16
7.68E-03,-8.24E-17,,2.03E-02,-1.79E-16,,1.86E-02,-2.63E-16,,1.02E-02,-3.48E-16,,5.08E-03,-4.44E-16
7.69E-03,-8.24E-17,,2.04E-02,-1.79E-16,,1.87E-02,-2.63E-16,,1.02E-02,-3.48E-16,,5.09E-03,-4.46E-16
7.70E-03,-8.25E-17,,2.06E-02,-1.79E-16,,1.89E-02,-2.63E-16,,1.02E-02,-3.48E-16,,5.10E-03,-4.47E-16
7.71E-03,-8.25E-17,,2.07E-02,-1.79E-16,,1.91E-02,-2.63E-16,,1.02E-02,-3.48E-16,,5.11E-03,-4.48E-16
7.73E-03,-8.25E-17,,2.09E-02,-1.80E-16,,1.92E-02,-2.64E-16,,1.03E-02,-3.48E-16,,5.13E-03,-4.49E-16
7.75E-03,-8.26E-17,,2.10E-02,-1.80E-16,,1.94E-02,-2.64E-16,,1.03E-02,-3.48E-16,,5.14E-03,-4.50E-16
7.77E-03,-8.26E-17,,2.11E-02,-1.80E-16,,1.96E-02,-2.64E-16,,1.03E-02,-3.48E-16,,5.16E-03,-4.50E-16
7.78E-03,-8.26E-17,,2.13E-02,-1.80E-16,,1.97E-02,-2.64E-16,,1.03E-02,-3.48E-16,,5.17E-03,-4.51E-16
7.79E-03,-8.26E-17,,2.14E-02,-1.80E-16,,1.99E-02,-2.64E-16,,1.03E-02,-3.49E-16,,5.19E-03,-4.52E-16
7.80E-03,-8.27E-17,,2.15E-02,-1.80E-16,,2.01E-02,-2.64E-16,,1.03E-02,-3.49E-16,,5.22E-03,-4.52E-16
7.82E-03,-8.27E-17,,2.17E-02,-1.80E-16,,2.03E-02,-2.64E-16,,1.03E-02,-3.49E-16,,5.27E-03,-4.53E-16
7.85E-03,-8.27E-17,,2.18E-02,-1.80E-16,,2.05E-02,-2.64E-16,,1.03E-02,-3.49E-16,,5.28E-03,-4.53E-16
7.88E-03,-8.28E-17,,2.20E-02,-1.80E-16,,2.06E-02,-2.64E-16,,1.03E-02,-3.49E-16,,5.29E-03,-4.53E-16
7.91E-03,-8.28E-17,,2.21E-02,-1.80E-16,,2.08E-02,-2.64E-16,,1.04E-02,-3.49E-16,,5.30E-03,-4.54E-16
7.92E-03,-8.29E-17,,2.22E-02,-1.80E-16,,2.10E-02,-2.64E-16,,1.04E-02,-3.49E-16,,5.31E-03,-4.54E-16
7.93E-03,-8.29E-17,,2.24E-02,-1.80E-16,,2.12E-02,-2.64E-16,,1.04E-02,-3.49E-16,,5.32E-03,-4.54E-16
7.95E-03,-8.29E-17,,2.25E-02,-1.80E-16,,2.14E-02,-2.64E-16,,1.04E-02,-3.49E-16,,5.33E-03,-4.54E-16
7.96E-03,-8.29E-17,,2.27E-02,-1.80E-16,,2.16E-02,-2.64E-16,,1.04E-02,-3.49E-16,,5.34E-03,-4.54E-16
7.97E-03,-8.30E-17,,2.28E-02,-1.80E-16,,2.18E-02,-2.64E-16,,1.04E-02,-3.50E-16,,5.35E-03,-4.54E-16
7.98E-03,-8.30E-17,,2.30E-02,-1.80E-16,,2.20E-02,-2.64E-16,,1.04E-02,-3.50E-16,,5.36E-03,-4.54E-16
7.99E-03,-8.30E-17,,2.31E-02,-1.80E-16,,2.21E-02,-2.64E-16,,1.04E-02,-3.50E-16,,5.37E-03,-4.54E-16
8.00E-03,-8.30E-17,,2.33E-02,-1.80E-16,,2.23E-02,-2.64E-16,,1.04E-02,-3.50E-16,,5.38E-03,-4.54E-16
8.01E-03,-8.30E-17,,2.34E-02,-1.80E-16,,2.25E-02,-2.64E-16,,1.05E-02,-3.50E-16,,5.39E-03,-4.55E-16
8.02E-03,-8.31E-17,,2.36E-02,-1.80E-16,,2.27E-02,-2.64E-16,,1.05E-02,-3.50E-16,,5.40E-03,-4.55E-16
8.05E-03,-8.31E-17,,2.38E-02,-1.80E-16,,2.29E-02,-2.64E-16,,1.05E-02,-3.50E-16,,5.41E-03,-4.55E-16
8.09E-03,-8.32E-17,,2.39E-02,-1.80E-16,,2.31E-02,-2.65E-16,,1.05E-02,-3.50E-16,,5.42E-03,-4.55E-16
8.12E-03,-8.32E-17,,2.41E-02,-1.80E-16,,2.33E-02,-2.65E-16,,1.05E-02,-3.50E-16,,5.43E-03,-4.55E-16
8.13E-03,-8.32E-17,,2.42E-02,-1.80E-16,,2.35E-02,-2.65E-16,,1.05E-02,-3.51E-16,,5.44E-03,-4.55E-16
8.14E-03,-8.33E-17,,2.44E-02,-1.80E-16,,2.37E-02,-2.65E-16,,1.05E-02,-3.51E-16,,5.45E-03,-4.55E-16
8.16E-03,-8.33E-17,,2.46E-02,-1.81E-16,,2.39E-02,-2.65E-16,,1.05E-02,-3.51E-16,,5.46E-03,-4.55E-16
8.17E-03,-8.33E-17,,2.47E-02,-1.81E-16,,2.41E-02,-2.65E-16,,1.05E-02,-3.51E-16,,5.47E-03,-4.55E-16
8.19E-03,-8.33E-17,,2.49E-02,-1.81E-16,,2.43E-02,-2.65E-16,,1.05E-02,-3.51E-16,,5.48E-03,-4.55E-16
8.21E-03,-8.34E-17,,2.51E-02,-1.81E-16,,2.45E-02,-2.65E-16,,1.06E-02,-3.51E-16,,5.49E-03,-4.55E-16
8.25E-03,-8.34E-17,,2.52E-02,-1.81E-16,,2.47E-02,-2.65E-16,,1.06E-02,-3.51E-16,,5.50E-03,-4.55E-16
8.28E-03,-8.35E-17,,2.54E-02,-1.81E-16,,2.49E-02,-2.65E-16,,1.06E-02,-3.52E-16,,5.51E-03,-4.55E-16
8.30E-03,-8.35E-17,,2.56E-02,-1.81E-16,,2.51E-02,-2.65E-16,,1.06E-02,-3.52E-16,,5.52E-03,-4.55E-16
8.32E-03,-8.36E-17,,2.57E-02,-1.81E-16,,2.53E-02,-2.65E-16,,1.06E-02,-3.52E-16,,5.53E-03,-4.56E-16
8.33E-03,-8.36E-17,,2.59E-02,-1.81E-16,,2.56E-02,-2.65E-16,,1.06E-02,-3.52E-16,,5.54E-03,-4.56E-16
8.35E-03,-8.36E-17,,2.61E-02,-1.81E-16,,2.57E-02,-2.65E-16,,1.06E-02,-3.52E-16,,5.55E-03,-4.56E-16
8.36E-03,-8.36E-17,,2.63E-02,-1.81E-16,,2.59E-02,-2.65E-16,,1.06E-02,-3.52E-16,,5.56E-03,-4.56E-16
8.37E-03,-8.36E-17,,2.64E-02,-1.81E-16,,2.62E-02,-2.65E-16,,1.06E-02,-3.52E-16,,5.57E-03,-4.56E-16
8.38E-03,-8.37E-17,,2.66E-02,-1.81E-16,,2.64E-02,-2.65E-16,,1.06E-02,-3.53E-16,,5.58E-03,-4.56E-16
8.41E-03,-8.37E-17,,2.68E-02,-1.81E-16,,2.66E-02,-2.65E-16,,1.07E-02,-3.53E-16,,5.59E-03,-4.56E-16
8.43E-03,-8.37E-17,,2.70E-02,-1.81E-16,,2.67E-02,-2.65E-16,,1.07E-02,-3.53E-16,,5.60E-03,-4.56E-16
8.44E-03,-8.38E-17,,2.72E-02,-1.81E-16,,2.69E-02,-2.65E-16,,1.07E-02,-3.53E-16,,5.61E-03,-4.56E-16
8.45E-03,-8.38E-17,,2.73E-02,-1.81E-16,,2.70E-02,-2.65E-16,,1.07E-02,-3.53E-16,,5.62E-03,-4.56E-16
8.46E-03,-8.38E-17,,2.75E-02,-1.81E-16,,2.71E-02,-2.65E-16,,1.07E-02,-3.53E-16,,5.63E-03,-4.56E-16
8.47E-03,-8.38E-17,,2.77E-02,-1.81E-16,,2.72E-02,-2.65E-16,,1.07E-02,-3.53E-16,,5.64E-03,-4.56E-16
8.48E-03,-8.38E-17,,2.79E-02,-1.81E-16,,2.73E-02,-2.65E-16,,1.07E-02,-3.54E-16,,5.65E-03,-4.56E-16
8.50E-03,-8.39E-17,,2.81E-02,-1.81E-16,,2.74E-02,-2.66E-16,,1.07E-02,-3.54E-16,,5.66E-03,-4.56E-16
8.51E-03,-8.39E-17,,2.83E-02,-1.81E-16,,2.76E-02,-2.66E-16,,1.07E-02,-3.54E-16,,5.68E-03,-4.56E-16
8.52E-03,-8.39E-17,,2.85E-02,-1.81E-16,,2.78E-02,-2.66E-16,,1.07E-02,-3.54E-16,,5.69E-03,-4.56E-16
8.54E-03,-8.39E-17,,2.87E-02,-1.81E-16,,2.79E-02,-2.66E-16,,1.08E-02,-3.54E-16,,5.70E-03,-4.56E-16
8.58E-03,-8.40E-17,,2.89E-02,-1.81E-16,,2.82E-02,-2.66E-16,,1.08E-02,-3.55E-16,,5.71E-03,-4.56E-16
8.59E-03,-8.40E-17,,2.90E-02,-1.82E-16,,2.84E-02,-2.66E-16,,1.08E-02,-3.55E-16,,5.72E-03,-4.56E-16
8.60E-03,-8.40E-17,,2.92E-02,-1.82E-16,,2.86E-02,-2.66E-16,,1.08E-02,-3.55E-16,,5.74E-03,-4.57E-16
8.60E-03,-8.40E-17,,2.95E-02,-1.82E-16,,2.88E-02,-2.66E-16,,1.08E-02,-3.55E-16,,5.75E-03,-4.57E-16
8.61E-03,-8.40E-17,,2.97E-02,-1.82E-16,,2.90E-02,-2.66E-16,,1.08E-02,-3.55E-16,,5.76E-03,-4.57E-16
8.62E-03,-8.41E-17,,2.99E-02,-1.82E-16,,2.93E-02,-2.66E-16,,1.08E-02,-3.55E-16,,5.78E-03,-4.57E-16
8.65E-03,-8.41E-17,,3.01E-02,-1.82E-16,,2.95E-02,-2.66E-16,,1.08E-02,-3.56E-16,,5.79E-03,-4.57E-16
8.67E-03,-8.41E-17,,3.03E-02,-1.82E-16,,2.97E-02,-2.66E-16,,1.08E-02,-3.56E-16,,5.80E-03,-4.57E-16
8.68E-03,-8.42E-17,,3.05E-02,-1.82E-16,,2.99E-02,-2.66E-16,,1.08E-02,-3.56E-16,,5.82E-03,-4.57E-16
8.69E-03,-8.42E-17,,3.07E-02,-1.82E-16,,3.02E-02,-2.66E-16,,1.09E-02,-3.56E-16,,5.83E-03,-4.57E-16
8.69E-03,-8.42E-17,,3.09E-02,-1.82E-16,,3.04E-02,-2.66E-16,,1.09E-02,-3.57E-16,,5.84E-03,-4.57E-16
8.70E-03,-8.42E-17,,3.11E-02,-1.82E-16,,3.06E-02,-2.66E-16,,1.09E-02,-3.57E-16,,5.86E-03,-4.57E-16
8.71E-03,-8.42E-17,,3.14E-02,-1.82E-16,,3.08E-02,-2.66E-16,,1.09E-02,-3.57E-16,,5.87E-03,-4.57E-16
8.74E-03,-8.42E-17,,3.14E-02,-1.82E-16,,3.11E-02,-2.66E-16,,1.09E-02,-3.57E-16,,5.89E-03,-4.57E-16
8.79E-03,-8.43E-17,,3.15E-02,-1.82E-16,,3.13E-02,-2.66E-16,,1.09E-02,-3.57E-16,,5.90E-03,-4.57E-16
8.80E-03,-8.43E-17,,3.15E-02,-1.82E-16,,3.15E-02,-2.66E-16,,1.09E-02,-3.58E-16,,5.92E-03,-4.57E-16
8.81E-03,-8.44E-17,,3.16E-02,-1.82E-16,,3.17E-02,-2.66E-16,,1.09E-02,-3.58E-16,,5.93E-03,-4.57E-16
8.82E-03,-8.44E-17,,3.16E-02,-1.82E-16,,3.20E-02,-2.66E-16,,1.09E-02,-3.58E-16,,5.95E-03,-4.57E-16
8.84E-03,-8.44E-17,,3.17E-02,-1.82E-16,,3.22E-02,-2.67E-16,,1.09E-02,-3.58E-16,,5.96E-03,-4.57E-16
8.85E-03,-8.44E-17,,3.17E-02,-1.82E-16,,3.24E-02,-2.67E-16,,1.10E-02,-3.59E-16,,5.98E-03,-4.57E-16
8.88E-03,-8.45E-17,,3.17E-02,-1.82E-16,,3.26E-02,-2.67E-16,,1.10E-02,-3.59E-16,,6.00E-03,-4.57E-16
8.93E-03,-8.45E-17,,3.18E-02,-1.82E-16,,3.29E-02,-2.67E-16,,1.10E-02,-3.59E-16,,6.01E-03,-4.57E-16
8.94E-03,-8.46E-17,,3.18E-02,-1.82E-16,,3.31E-02,-2.67E-16,,1.10E-02,-3.60E-16,,6.03E-03,-4.57E-16
8.95E-03,-8.46E-17,,3.19E-02,-1.82E-16,,3.33E-02,-2.67E-16,,1.10E-02,-3.60E-16,,6.04E-03,-4.58E-16
8.97E-03,-8.46E-17,,3.19E-02,-1.82E-16,,3.35E-02,-2.67E-16,,1.10E-02,-3.60E-16,,6.05E-03,-4.58E-16
9.01E-03,-8.47E-17,,3.20E-02,-1.82E-16,,3.38E-02,-2.67E-16,,1.10E-02,-3.60E-16,,6.06E-03,-4.58E-16
9.02E-03,-8.47E-17,,3.21E-02,-1.82E-16,,3.40E-02,-2.67E-16,,1.10E-02,-3.61E-16,,6.06E-03,-4.58E-16
9.03E-03,-8.47E-17,,3.22E-02,-1.82E-16,,3.42E-02,-2.67E-16,,1.10E-02,-3.61E-16,,6.07E-03,-4.58E-16
9.05E-03,-8.47E-17,,3.23E-02,-1.82E-16,,3.44E-02,-2.67E-16,,1.10E-02,-3.61E-16,,6.08E-03,-4.58E-16
9.09E-03,-8.48E-17,,3.23E-02,-1.82E-16,,3.46E-02,-2.67E-16,,1.11E-02,-3.62E-16,,6.10E-03,-4.58E-16
9.10E-03,-8.48E-17,,3.24E-02,-1.82E-16,,3.49E-02,-2.67E-16,,1.11E-02,-3.62E-16,,6.12E-03,-4.58E-16
9.11E-03,-8.48E-17,,3.24E-02,-1.82E-16,,3.51E-02,-2.67E-16,,1.11E-02,-3.62E-16,,6.14E-03,-4.58E-16
